Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice
1355.0,903401050.0,50.0,57.4,9144.0,5.0,5.0,1940.0,1982.0,0.0,399.0,0.0,484.0,883.0,988.0,517.0,0.0,1505.0,1.0,0.0,1.0,0.0,3.0,1.0,8.0,0.0,1940.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,145000.0
1356.0,903425420.0,30.0,55.0,10267.0,6.0,7.0,1918.0,2000.0,0.0,210.0,606.0,0.0,816.0,838.0,0.0,0.0,838.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1961.0,1.0,275.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,5.0,2008.0,130000.0
1357.0,903426160.0,60.0,57.0,8094.0,6.0,8.0,1910.0,1983.0,0.0,196.0,0.0,1046.0,1242.0,1242.0,742.0,0.0,1984.0,0.0,0.0,2.0,0.0,5.0,1.0,8.0,0.0,1954.0,1.0,360.0,64.0,0.0,180.0,0.0,0.0,0.0,1000.0,9.0,2008.0,160000.0
1358.0,903427090.0,70.0,56.8,5100.0,8.0,7.0,1925.0,1996.0,0.0,0.0,0.0,588.0,588.0,833.0,833.0,0.0,1666.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,1925.0,1.0,228.0,192.0,63.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,161000.0
1359.0,903429010.0,50.0,63.0,4347.0,6.0,8.0,1910.0,1950.0,0.0,0.0,0.0,796.0,796.0,825.0,784.0,0.0,1609.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,1910.0,1.0,228.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,127500.0
1360.0,903452025.0,30.0,58.4,6291.0,6.0,6.0,1930.0,1950.0,0.0,0.0,0.0,768.0,768.0,768.0,0.0,0.0,768.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1930.0,2.0,440.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,7.0,2008.0,93850.0
1361.0,903453050.0,70.0,60.0,10266.0,6.0,6.0,1952.0,1952.0,0.0,372.0,0.0,396.0,768.0,768.0,768.0,0.0,1536.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,0.0,1952.0,1.0,308.0,0.0,216.0,80.0,0.0,0.0,0.0,0.0,5.0,2008.0,136000.0
1362.0,903454100.0,50.0,60.0,6876.0,6.0,6.0,1938.0,1958.0,0.0,0.0,0.0,1272.0,1272.0,1272.0,0.0,697.0,1969.0,0.0,0.0,2.0,0.0,4.0,1.0,9.0,1.0,1938.0,2.0,400.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,141000.0
1363.0,903455030.0,50.0,58.4,10320.0,5.0,6.0,1915.0,1978.0,0.0,0.0,0.0,880.0,880.0,880.0,428.0,0.0,1308.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,0.0,1950.0,2.0,400.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,4.0,2008.0,120000.0
1364.0,903455140.0,30.0,60.0,7200.0,6.0,7.0,1925.0,1992.0,0.0,0.0,0.0,1040.0,1040.0,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1993.0,2.0,320.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,127500.0
1365.0,903456130.0,50.0,62.0,7006.0,6.0,6.0,1925.0,1950.0,0.0,121.0,0.0,647.0,768.0,788.0,448.0,0.0,1236.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1985.0,1.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,127000.0
1366.0,903458110.0,50.0,58.4,7920.0,6.0,7.0,1920.0,1950.0,0.0,0.0,0.0,319.0,319.0,1035.0,371.0,0.0,1406.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1935.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,89500.0
1367.0,903475020.0,20.0,49.0,8235.0,5.0,7.0,1955.0,1995.0,0.0,180.0,645.0,0.0,825.0,825.0,0.0,0.0,825.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1963.0,2.0,720.0,140.0,50.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,125000.0
1368.0,903476110.0,50.0,60.0,5586.0,6.0,7.0,1920.0,1998.0,0.0,0.0,0.0,901.0,901.0,1088.0,110.0,0.0,1198.0,0.0,0.0,1.0,0.0,4.0,1.0,7.0,0.0,1948.4,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,79900.0
1369.0,903481010.0,30.0,60.0,10320.0,5.0,8.0,1912.0,1991.0,0.0,0.0,0.0,451.0,451.0,759.0,0.0,0.0,759.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1997.0,2.0,576.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,85000.0
1370.0,903481100.0,190.0,60.0,10320.0,3.0,3.0,1915.0,1950.0,0.0,0.0,0.0,536.0,536.0,808.0,536.0,0.0,1344.0,0.0,0.0,2.0,0.0,3.0,2.0,8.0,0.0,1948.4,0.0,0.0,42.0,0.0,204.0,0.0,0.0,0.0,0.0,5.0,2008.0,82375.0
1371.0,903484020.0,50.0,60.0,10320.0,6.0,7.0,1906.0,1995.0,0.0,0.0,0.0,756.0,756.0,756.0,713.0,0.0,1469.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,1906.0,1.0,216.0,57.0,0.0,239.0,0.0,0.0,0.0,0.0,6.0,2008.0,135000.0
1372.0,904100020.0,20.0,82.0,9488.0,5.0,6.0,1947.0,1993.0,0.0,0.0,0.0,1046.0,1046.0,1054.0,0.0,0.0,1054.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1947.0,1.0,240.0,0.0,60.0,122.0,0.0,0.0,0.0,0.0,9.0,2008.0,124000.0
1373.0,904100040.0,20.0,55.0,8250.0,5.0,5.0,1968.0,1968.0,0.0,250.0,492.0,210.0,952.0,1211.0,0.0,0.0,1211.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1968.0,1.0,322.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,134000.0
1374.0,904100160.0,50.0,115.0,21286.0,5.0,5.0,1948.0,1950.0,0.0,0.0,0.0,720.0,720.0,720.0,551.0,0.0,1271.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,1.0,1948.0,1.0,312.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,8.0,2008.0,135000.0
1375.0,904101170.0,50.0,80.0,17120.0,4.0,4.0,1959.0,1959.0,0.0,0.0,0.0,0.0,0.0,1120.0,468.0,0.0,1588.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,1.0,1991.0,2.0,680.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,134432.0
1376.0,904351280.0,190.0,62.0,10106.0,5.0,7.0,1940.0,1999.0,0.0,351.0,181.0,112.0,644.0,808.0,547.0,0.0,1355.0,1.0,0.0,2.0,0.0,4.0,2.0,6.0,0.0,1931.8,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,127500.0
1377.0,905100020.0,85.0,72.4,11235.0,5.0,6.0,1963.0,1963.0,0.0,784.0,0.0,197.0,981.0,1075.0,0.0,0.0,1075.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1996.0,2.0,440.0,64.0,0.0,0.0,0.0,64.0,0.0,0.0,5.0,2008.0,148000.0
1378.0,905102170.0,20.0,70.0,11200.0,5.0,5.0,1965.0,1965.0,0.0,906.0,0.0,134.0,1040.0,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1965.0,1.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,129500.0
1379.0,905103030.0,80.0,80.0,13014.0,6.0,5.0,1978.0,1978.0,39.0,528.0,0.0,480.0,1008.0,1096.0,0.0,0.0,1096.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1978.0,2.0,484.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,157500.0
1380.0,905104080.0,20.0,70.8,7162.0,5.0,7.0,1966.0,1966.0,41.0,0.0,0.0,876.0,876.0,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1966.0,1.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,109900.0
1381.0,905104110.0,20.0,68.0,10265.0,5.0,7.0,1967.0,2005.0,0.0,758.0,0.0,234.0,992.0,992.0,0.0,0.0,992.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1967.0,1.0,294.0,204.0,0.0,0.0,0.0,0.0,0.0,600.0,7.0,2008.0,145000.0
1382.0,905104180.0,20.0,57.0,9764.0,5.0,7.0,1967.0,2003.0,0.0,702.0,0.0,192.0,894.0,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1967.0,2.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,130000.0
1383.0,905107280.0,85.0,75.8,7703.0,6.0,8.0,1978.0,1978.0,40.0,450.0,0.0,0.0,450.0,1034.0,0.0,0.0,1034.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,1.0,1978.0,2.0,504.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,153000.0
1384.0,905107380.0,20.0,77.2,9981.0,5.0,5.0,1967.0,1967.0,340.0,221.0,0.0,852.0,1073.0,1073.0,0.0,0.0,1073.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1967.0,1.0,270.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,120000.0
1385.0,905108170.0,85.0,73.4,7400.0,5.0,5.0,1984.0,1984.0,0.0,104.0,956.0,0.0,1060.0,1126.0,0.0,0.0,1126.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1984.0,2.0,506.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,152000.0
1386.0,905200090.0,90.0,60.0,12900.0,4.0,4.0,1969.0,1969.0,0.0,1198.0,0.0,0.0,1198.0,1258.0,0.0,0.0,1258.0,2.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,1969.0,2.0,400.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,108959.0
1387.0,905200100.0,190.0,60.0,12900.0,5.0,4.0,1920.0,1950.0,0.0,1300.0,0.0,0.0,1300.0,1140.0,0.0,0.0,1140.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1920.0,2.0,400.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,1.0,2008.0,95541.0
1388.0,905200160.0,20.0,66.8,9000.0,5.0,3.0,1959.0,1959.0,0.0,288.0,0.0,718.0,1006.0,1006.0,0.0,0.0,1006.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1942.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,80000.0
1389.0,905200510.0,20.0,89.0,8544.0,5.0,6.0,1966.0,2006.0,0.0,0.0,0.0,1228.0,1228.0,1228.0,0.0,0.0,1228.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1966.0,1.0,271.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,149350.0
1390.0,905201020.0,20.0,94.0,9239.0,5.0,8.0,1963.0,2003.0,0.0,634.0,0.0,326.0,960.0,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1963.0,1.0,300.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,144900.0
1391.0,905201110.0,20.0,88.0,14175.0,6.0,8.0,1956.0,1956.0,0.0,776.0,0.0,212.0,988.0,1188.0,0.0,0.0,1188.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1956.0,2.0,621.0,102.0,89.0,231.0,0.0,0.0,0.0,0.0,6.0,2008.0,185000.0
1392.0,905201120.0,20.0,90.6,13284.0,5.0,5.0,1954.0,1954.0,0.0,1064.0,0.0,319.0,1383.0,1383.0,0.0,0.0,1383.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1954.0,1.0,354.0,511.0,116.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,165000.0
1393.0,905202230.0,20.0,88.0,13500.0,6.0,7.0,1960.0,1975.0,0.0,429.0,1080.0,93.0,1602.0,1252.0,0.0,0.0,1252.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1960.0,2.0,564.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,235000.0
1394.0,905225040.0,80.0,85.0,13825.0,5.0,6.0,1958.0,1987.0,0.0,0.0,0.0,533.0,533.0,1021.0,580.0,0.0,1601.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,0.0,1958.0,1.0,300.0,280.0,34.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,140000.0
1395.0,905226030.0,30.0,60.0,10200.0,5.0,8.0,1940.0,1997.0,0.0,0.0,0.0,672.0,672.0,672.0,0.0,0.0,672.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1940.0,1.0,240.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,108000.0
1396.0,905226110.0,190.0,84.6,10532.0,5.0,3.0,1960.0,1960.0,275.0,988.0,0.0,0.0,988.0,1721.0,0.0,0.0,1721.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,1960.0,2.0,626.0,50.0,84.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,145000.0
1397.0,905227050.0,50.0,63.0,8375.0,5.0,7.0,1941.0,1973.0,0.0,336.0,0.0,240.0,576.0,864.0,486.0,0.0,1350.0,1.0,0.0,1.0,1.0,2.0,1.0,6.0,0.0,1973.0,3.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,152400.0
1398.0,905300020.0,80.0,76.6,10200.0,5.0,8.0,1970.0,1970.0,0.0,704.0,0.0,160.0,864.0,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1979.0,3.0,912.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,144000.0
1399.0,905351089.0,120.0,90.8,2887.0,6.0,5.0,1996.0,1997.0,0.0,1003.0,0.0,288.0,1291.0,1291.0,0.0,0.0,1291.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,1996.0,2.0,431.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,173000.0
1400.0,905352030.0,60.0,83.0,10005.0,7.0,5.0,1977.0,1977.0,299.0,392.0,0.0,768.0,1160.0,1156.0,866.0,0.0,2022.0,0.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1977.0,2.0,505.0,288.0,117.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,192000.0
1401.0,905352070.0,20.0,82.0,20270.0,7.0,6.0,1979.0,1979.0,0.0,599.0,0.0,925.0,1524.0,1524.0,0.0,0.0,1524.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,1979.0,2.0,478.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,245000.0
1402.0,905401045.0,20.0,73.0,39104.0,7.0,7.0,1954.0,2005.0,0.0,226.0,1063.0,96.0,1385.0,1363.0,0.0,0.0,1363.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,2.0,1954.0,2.0,439.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,241500.0
1403.0,905401060.0,20.0,89.8,53227.0,4.0,6.0,1954.0,1994.0,0.0,1116.0,0.0,248.0,1364.0,1663.0,0.0,0.0,1663.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,2.0,1954.0,2.0,529.0,224.0,137.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,256000.0
1404.0,905402090.0,80.0,124.0,11512.0,6.0,7.0,1959.0,2006.0,84.0,719.0,0.0,300.0,1019.0,1357.0,0.0,0.0,1357.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1959.0,1.0,312.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,5.0,2008.0,177000.0
1405.0,905403060.0,50.0,50.0,5190.0,7.0,5.0,1948.0,1950.0,0.0,0.0,0.0,570.0,570.0,617.0,462.0,0.0,1079.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1948.0,1.0,249.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,125600.0
1406.0,905403150.0,20.0,85.0,10452.0,6.0,5.0,1953.0,1953.0,216.0,500.0,0.0,594.0,1094.0,1094.0,0.0,0.0,1094.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,2.0,1953.0,2.0,495.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,6.0,2008.0,155000.0
1407.0,905425125.0,50.0,75.0,45600.0,6.0,8.0,1908.0,1997.0,0.0,0.0,0.0,907.0,907.0,1307.0,1051.0,0.0,2358.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,1.0,1908.0,2.0,360.0,486.0,40.0,0.0,0.0,175.0,0.0,0.0,9.0,2008.0,240000.0
1408.0,905426030.0,30.0,85.0,19550.0,5.0,7.0,1940.0,2007.0,0.0,1035.0,0.0,545.0,1580.0,1518.0,0.0,0.0,1518.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,2.0,1946.6,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,260000.0
1409.0,905427050.0,50.0,66.0,21780.0,6.0,7.0,1918.0,1950.0,0.0,0.0,0.0,1163.0,1163.0,1163.0,511.0,0.0,1674.0,0.0,0.0,2.0,0.0,4.0,1.0,8.0,1.0,1955.0,2.0,396.0,72.0,36.0,0.0,0.0,144.0,0.0,0.0,7.0,2008.0,185000.0
1410.0,905427070.0,70.0,120.0,13728.0,6.0,7.0,1935.0,1986.0,0.0,626.0,0.0,501.0,1127.0,1236.0,872.0,0.0,2108.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,2.0,1935.0,2.0,540.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,7.0,2008.0,235000.0
1411.0,905451330.0,20.0,68.0,9571.0,5.0,6.0,1956.0,1956.0,0.0,870.0,0.0,639.0,1509.0,1509.0,0.0,0.0,1509.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1956.0,1.0,322.0,158.0,0.0,0.0,0.0,576.0,0.0,0.0,7.0,2008.0,159900.0
1412.0,905452070.0,90.0,50.0,9350.0,5.0,5.0,1975.0,1975.0,0.0,864.0,0.0,0.0,864.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1952.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,99600.0
1413.0,905452120.0,60.0,50.0,9360.0,6.0,8.0,1962.0,2001.0,216.0,324.0,0.0,297.0,621.0,621.0,648.0,0.0,1269.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,1962.0,1.0,280.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,134500.0
1414.0,905476120.0,50.0,50.0,8405.0,5.0,8.0,1900.0,1950.0,0.0,241.0,391.0,229.0,861.0,961.0,406.0,0.0,1367.0,1.0,0.0,1.0,0.0,4.0,1.0,7.0,0.0,1978.0,1.0,384.0,0.0,130.0,112.0,0.0,0.0,0.0,0.0,4.0,2008.0,119000.0
1415.0,905477050.0,190.0,70.0,7000.0,5.0,7.0,1910.0,1991.0,0.0,969.0,0.0,148.0,1117.0,820.0,527.0,0.0,1347.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1955.8,0.0,0.0,85.0,0.0,148.0,0.0,0.0,0.0,0.0,1.0,2008.0,107500.0
1416.0,905479110.0,190.0,68.0,10880.0,5.0,5.0,1950.0,1950.0,0.0,1040.0,0.0,124.0,1164.0,1164.0,0.0,0.0,1164.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1950.0,1.0,240.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,125000.0
1417.0,905480150.0,50.0,60.0,9600.0,6.0,5.0,1924.0,1950.0,0.0,0.0,0.0,572.0,572.0,572.0,524.0,0.0,1096.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1951.2,0.0,0.0,0.0,8.0,128.0,0.0,0.0,0.0,0.0,4.0,2008.0,79000.0
1418.0,905480240.0,50.0,60.0,9084.0,5.0,6.0,1941.0,1950.0,0.0,236.0,380.0,0.0,616.0,616.0,495.0,0.0,1111.0,0.0,1.0,1.0,0.0,3.0,1.0,5.0,0.0,1941.0,1.0,200.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,95000.0
1419.0,906204150.0,60.0,86.0,11839.0,7.0,5.0,1990.0,1990.0,99.0,1085.0,0.0,390.0,1475.0,1532.0,797.0,0.0,2329.0,1.0,0.0,2.0,1.0,4.0,1.0,10.0,1.0,1990.0,2.0,514.0,192.0,121.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,262280.0
1420.0,906204280.0,60.0,89.4,9771.0,6.0,5.0,1995.0,2002.0,190.0,779.0,0.0,298.0,1077.0,1093.0,1721.0,0.0,2814.0,0.0,1.0,2.0,1.0,4.0,1.0,9.0,1.0,1995.0,2.0,614.0,48.0,32.0,0.0,0.0,216.0,0.0,0.0,6.0,2008.0,260000.0
1421.0,906223110.0,20.0,80.0,9938.0,7.0,5.0,1994.0,1994.0,251.0,1271.0,0.0,331.0,1602.0,1626.0,0.0,0.0,1626.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1994.0,2.0,534.0,424.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,226500.0
1422.0,906223140.0,60.0,78.6,14171.0,7.0,5.0,1993.0,1994.0,0.0,355.0,0.0,457.0,812.0,1101.0,1099.0,0.0,2200.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,1993.0,2.0,453.0,168.0,98.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,225000.0
1423.0,906223220.0,80.0,85.0,10541.0,7.0,5.0,1996.0,1996.0,0.0,0.0,0.0,672.0,672.0,1302.0,735.0,0.0,2037.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1996.0,2.0,472.0,100.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,229000.0
1424.0,906378190.0,60.0,65.0,10616.0,7.0,5.0,2007.0,2007.0,0.0,0.0,0.0,628.0,628.0,628.0,728.0,0.0,1356.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,2007.0,2.0,484.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,177439.0
1425.0,906380030.0,20.0,65.0,9345.0,8.0,5.0,2007.0,2007.0,156.0,0.0,0.0,1615.0,1615.0,1615.0,0.0,0.0,1615.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2007.0,3.0,864.0,168.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,248500.0
1426.0,906412010.0,20.0,91.0,11778.0,9.0,5.0,2008.0,2008.0,554.0,2085.0,0.0,186.0,2271.0,2276.0,0.0,0.0,2276.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,2008.0,3.0,1348.0,0.0,0.0,70.0,0.0,255.0,0.0,0.0,6.0,2008.0,475000.0
1427.0,906412050.0,20.0,91.0,11778.0,9.0,5.0,2008.0,2008.0,402.0,1153.0,0.0,598.0,1751.0,1766.0,0.0,0.0,1766.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,2.0,2008.0,3.0,874.0,216.0,36.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,395039.0
1428.0,906420130.0,60.0,59.0,11228.0,7.0,5.0,1993.0,1993.0,0.0,50.0,531.0,499.0,1080.0,1080.0,1017.0,0.0,2097.0,0.0,1.0,2.0,1.0,3.0,1.0,9.0,1.0,1993.0,3.0,678.0,196.0,187.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,228000.0
1429.0,906424010.0,80.0,79.6,11454.0,8.0,5.0,1995.0,1995.0,302.0,770.0,0.0,631.0,1401.0,1511.0,0.0,0.0,1511.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1995.0,3.0,811.0,168.0,42.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,225000.0
1430.0,906475100.0,20.0,75.6,11500.0,6.0,6.0,1966.0,1966.0,0.0,262.0,723.0,197.0,1182.0,1643.0,0.0,0.0,1643.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,1966.0,2.0,438.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,195000.0
1431.0,906476030.0,60.0,79.0,12798.0,6.0,5.0,1997.0,1997.0,0.0,462.0,0.0,154.0,616.0,616.0,1072.0,0.0,1688.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,0.0,1997.0,2.0,603.0,403.0,114.0,185.0,0.0,0.0,0.0,400.0,5.0,2008.0,200000.0
1432.0,907126030.0,20.0,65.0,9750.0,5.0,7.0,1994.0,1994.0,0.0,722.0,0.0,268.0,990.0,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1997.0,2.0,528.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,155000.0
1433.0,907135020.0,20.0,75.0,9525.0,5.0,6.0,1995.0,2006.0,0.0,0.0,0.0,1099.0,1099.0,1099.0,0.0,0.0,1099.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1999.0,1.0,352.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,144000.0
1434.0,907135260.0,20.0,57.0,9245.0,5.0,5.0,1994.0,1995.0,0.0,686.0,0.0,304.0,990.0,990.0,0.0,0.0,990.0,0.0,1.0,1.0,0.0,3.0,1.0,5.0,0.0,1996.0,2.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,145000.0
1435.0,907175080.0,20.0,63.4,8696.0,7.0,5.0,1997.0,1998.0,150.0,1308.0,0.0,110.0,1418.0,1418.0,0.0,0.0,1418.0,1.0,0.0,2.0,0.0,3.0,1.0,5.0,1.0,1997.0,2.0,558.0,208.0,110.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,226001.0
